google_maps_profile_id,review_id,review,rating,source_url
297560,1037005,Einfach extrem lecker und ein super Ambiente. Die Event sind auch immer Top.,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtbFoySFhREAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDmlZ2HXQ%7CCgwIuqv0jwYQsMqltAM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURtbFoySFhREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURtbFoySFhREi4KF0NJSE0wb2dLRUlDQWdJRG1sWjJIM1FFEhNDZ3dJdXF2MGp3WVFzTXFsdEFNGi0KFkNJSE0wb2dLRUlDQWdJRG1sWjJIUFESE0Nnd0l1cXYwandZUXNNcWx0QU0iEgkAAAAAAAAAABH1wR05633lZyoTQ2d3SXVxdjBqd1lRc01xbHRBTQ&wv=1&d=286732320,0ahUKEwisi4SYmI-NAxXPB4MDHS_TNeMQoykIHigB,1,0,0ahUKEwisi4SYmI-NAxXPB4MDHS_TNeMQ0pMFCBwoCA"
297560,1037183,War mega super tolles Essen freundlich die Bedienung ich werde wieder hin gehen 🤟🖐🖐🖐,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2MXNEQ0FREAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIC61sDCAQ%7CCgwI3fPMiQYQoM2n1wI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUM2MXNEQ0FREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUM2MXNEQ0FREi4KF0NJSE0wb2dLRUlDQWdJQzYxc0RDZ1FFEhNDZ3dJM2ZQTWlRWVFvTTJuMXdJGi0KFkNJSE0wb2dLRUlDQWdJQzYxc0RDUVESE0Nnd0kzZlBNaVFZUW9NMm4xd0kiEgkAAAAAAAAAABH1wR05633lZyoTQ2d3STNmUE1pUVlRb00ybjF3SQ&wv=1&d=286732320,0ahUKEwjD5rWgmI-NAxXWXF4EHSkdKCAQoykIKCgB,1,0,0ahUKEwjD5rWgmI-NAxXWXF4EHSkdKCAQ0pMFCCYoBg"
297560,1037353,"Hallo,
Wisst ihr was ich bei euch vermisse und zwar fest in der Karte: Den Pulled Lachs Burger👌.....
Vor Corona hattet ihr den Lachs-Burger mal drauf und der war HAMMER🙏🙏🙏......bitte nehmt in in der Karte auf🙏.
Ansonsten gibts nichts zu Mekern bei euch. Service von Nino ist TOP und immer Lustig🥰 Danke. Der Weisswein K-Naia ist echt Super.
Lg Ruth & Oli",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxaC1qWmN3EAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgICqh-jZcw%7CCgsIisW9hgYQuIr1Eg%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNxaC1qWmN3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNxaC1qWmN3Ei0KF0NJSE0wb2dLRUlDQWdJQ3FoLWpaOHdFEhJDZ3NJaXNXOWhnWVF1SXIxRWcaLAoWQ0lITTBvZ0tFSUNBZ0lDcWgtalpDdxISQ2dzSWlzVzloZ1lRdUlyMUVnIhIJAAAAAAAAAAAR9cEdOet95WcqEkNnc0lpc1c5aGdZUXVJcjFFZw&wv=1&d=286732320,0ahUKEwjG6a-rmI-NAxWR3L4IHYf0AN4QoykIGCgB,1,1,0ahUKEwjG6a-rmI-NAxWR3L4IHYf0AN4Q0pMFCBYoBg"
297560,1037570,"Immer wieder eine fabelhafte und gemütliche Stimmung
Gutes Bier, gutes Essen, was will man mehr",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDbVBIU3B3RRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDCmPHSpwE%7CCgwIvOj4-gUQiKrAiwM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURDbVBIU3B3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURDbVBIU3B3RRItChZDSUhNMG9nS0VJQ0FnSURDbVBIU1p3EhNDZ3dJNk9YNC1nVVF3UHllOXdFGi4KF0NJSE0wb2dLRUlDQWdJRENtUEhTNXdFEhNDZ3dJNk9YNC1nVVF3UHllOXdFIhIJAAAAAAAAAAAR9cEdOet95WcqE0Nnd0l2T2o0LWdVUWlLckFpd00&wv=1&d=286732320,0ahUKEwjI1e-5mI-NAxWoLlcBHQ22L7oQoykIEygE,1,1,0ahUKEwjI1e-5mI-NAxWoLlcBHQ22L7oQ0pMFCAsoAw"
297560,1037815,"Sehr schnelles Service, sehr sympatisches und speditives Personal auch bei hektischen Situationen, Preis für meine Empfindung ein bisschen hoch sonst super nur so weiter,👌",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzOWF5elNnEAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgICs9ayzSg%7CCgwI_pKB8gUQ4Jq40wE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNzOWF5elNnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNzOWF5elNnEi4KF0NJSE0wb2dLRUlDQWdJQ3M5ZXlyMWdFEhNDZ3dJX3BLQjhnVVE0SnE0MHdFGi0KFkNJSE0wb2dLRUlDQWdJQ3M5ZXlyTmcSE0Nnd0lfcEtCOGdVUTRKcTQwd0UiEgkAAAAAAAAAABH1wR05633lZyoTQ2d3SV9wS0I4Z1VRNEpxNDB3RQ&wv=1&d=286732320,0ahUKEwi8mqHGmI-NAxXfZ0wIHVnWKBUQoykILCgJ,1,0,0ahUKEwi8mqHGmI-NAxXfZ0wIHVnWKBUQ0pMFCBooCA"
297560,1038069,"Das Mekka aller Motorradfahrer, in der Schweiz, gepaart mit super leckeren Essen und Trinken mit jeder Menge Spass. Auch für die kleinsten ist gesorgt und die älteren lieben die Mischung aus Motorsound Essen und hübschen Frauen ♀",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURValk3b2JBEAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDUjY7obA%7CCgsI6Zep6wUQ-M3Qfw%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURValk3b2JBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURValk3b2JBEiwKFkNJSE0wb2dLRUlDQWdJRFVqWTdlWlESEkNnc0k2WmVwNndVUS1NM1FmdxotChdDSUhNMG9nS0VJQ0FnSURValk3ZTVRRRISQ2dzSTZaZXA2d1VRLU0zUWZ3IhIJAAAAAAAAAAAR9cEdOet95WcqEkNnc0k2WmVwNndVUS1NM1Fmdw&wv=1&d=286732320,0ahUKEwjYzrbZmI-NAxXkxCkDHdkNNnQQoykIECgB,1,0,0ahUKEwjYzrbZmI-NAxXkxCkDHdkNNnQQ0pMFCA4oAg"
297560,1038353,"Super Stimmung und gutes Essen, passt alles",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZdV92RGJ3EAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgICYu_vDbw%7CCgwI4M7y5QUQuNyu4wE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNZdV92RGJ3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNZdV92RGJ3Ei0KFkNJSE0wb2dLRUlDQWdJQ1l1NGZnVncSE0Nnd0k0TTd5NVFVUXVOeXU0d0UaLgoXQ0lITTBvZ0tFSUNBZ0lDWXU0Zmd0d0USE0Nnd0k0TTd5NVFVUXVOeXU0d0UiEgkAAAAAAAAAABH1wR05633lZyoTQ2d3STRNN3k1UVVRdU55dTR3RQ&wv=1&d=286732320,0ahUKEwjnoNjlmI-NAxULVF4EHegmAw8QoykIGCgC,1,0,0ahUKEwjnoNjlmI-NAxULVF4EHegmAw8Q0pMFCBQoBg"
297560,1038628,"Einfach nur Wow!!

Geniales Essen, super freundliches Personal und gute Events 👍🏻",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJc3RyTlBnEAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgICIstrNPg%7CCgwIqseC3wUQvu6ioAI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNJc3RyTlBnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNJc3RyTlBnEi0KFkNJSE0wb2dLRUlDQWdJQ0lzdHI5VmcSE0Nnd0lxc2VDM3dVUXZ1NmlvQUkaLgoXQ0lITTBvZ0tFSUNBZ0lDSXN0ck52Z0USE0Nnd0lxc2VDM3dVUXdLS2wxUUUiEgkAAAAAAAAAABH1wR05633lZyoTQ2d3SXFzZUMzd1VRdnU2aW9BSQ&wv=1&d=286732320,0ahUKEwiIkpHzmI-NAxW6wykDHcgUBYYQoykIBygB,1,0,0ahUKEwiIkpHzmI-NAxW6wykDHcgUBYYQ0pMFCAUoAQ"
297560,1038882,Obercool immer,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRbWNxN2hBRRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgICQmcq7hAE%7CCgwIqrPf2QUQgPbytgI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNRbWNxN2hBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNRbWNxN2hBRRItChZDSUhNMG9nS0VJQ0FnSUNRbWNxN1JBEhNDZ3dJcXJQZjJRVVFnUGJ5dGdJGi4KF0NJSE0wb2dLRUlDQWdJQ1FtY3E3eEFFEhNDZ3dJcXJQZjJRVVFnUGJ5dGdJIhIJAAAAAAAAAAAR9cEdOet95WcqE0Nnd0lxclBmMlFVUWdQYnl0Z0k&wv=1&d=286732320,0ahUKEwir2e-BmY-NAxXIcV4EHZSBOtMQoykIEygB,1,0,0ahUKEwir2e-BmY-NAxXIcV4EHZSBOtMQ0pMFCBEoBQ"
297560,1039102,Die besten Burger bekomt mann im ACE Cafe 🤘🤙👌,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3MmEzUXd3RRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgICw2a3QwwE%7CCgsIiKvq1AUQwPXJJw%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUN3MmEzUXd3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUN3MmEzUXd3RRIsChZDSUhNMG9nS0VJQ0FnSUN3MmEzUUl3EhJDZ3NJaUt2cTFBVVF3UFhKSncaLQoXQ0lITTBvZ0tFSUNBZ0lDdzJhM1Fvd0USEkNnc0lpS3ZxMUFVUXdQWEpKdyISCQAAAAAAAAAAEfXBHTnrfeVnKhJDZ3NJaUt2cTFBVVF3UFhKSnc&wv=1&d=286732320,0ahUKEwj83ICQmY-NAxVZckwIHUllEgkQoykIEygB,1,0,0ahUKEwj83ICQmY-NAxVZckwIHUllEgkQ0pMFCBEoBQ"
297560,1039357,"Not quite the original, but let's see",3,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBLVlpaDRRRRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDA-Yih4QE%7CCgsI9PnVywUQgLW3SQ%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURBLVlpaDRRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURBLVlpaDRRRRIsChZDSUhNMG9nS0VJQ0FnSURBLVlpaEVREhJDZ3NJOVBuVnl3VVFnTFczU1EaLQoXQ0lITTBvZ0tFSUNBZ0lEQS1ZaWhrUUUSEkNnc0k5UG5WeXdVUWdMVzNTUSISCQAAAAAAAAAAEfXBHTnrfeVnKhJDZ3NJOVBuVnl3VVFnTFczU1E&wv=1&d=286732320,0ahUKEwjP8cWfmY-NAxU2M1cBHTMHMmYQoykIBCgB,1,1,0ahUKEwjP8cWfmY-NAxU2M1cBHTMHMmYQ0pMFCAIoAA"
297560,1039582,"Hoi Dani und Team.
Will auch mal meinen Senf dazugeben.
Top Top Top. Mehr kann ich nicht sagen. Mein zweites zu Hause. Greez Börni",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBX2ZQRjVnRRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDA_fPF5gE%7CCgwIsbH3sQUQwJHv2gE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURBX2ZQRjVnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURBX2ZQRjVnRRItChZDSUhNMG9nS0VJQ0FnSURBX2ZQRkZnEhNDZ3dJc2JIM3NRVVF3Skh2MmdFGi4KF0NJSE0wb2dLRUlDQWdJREFfZlBGbGdFEhNDZ3dJc2JIM3NRVVF3Skh2MmdFIhIJAAAAAAAAAAAR9cEdOet95WcqE0Nnd0lzYkgzc1FVUXdKSHYyZ0U&wv=1&d=286732320,0ahUKEwi2rYCnmY-NAxWk8ykDHQPVIyIQoykIEygB,1,0,0ahUKEwi2rYCnmY-NAxWk8ykDHQPVIyIQ0pMFCBEoBQ"
151741,3027100,Des plats délicieux et un accueil chaleureux et très agréable,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlLU9hTWRBEAE!2m1!1s0x0:0x46aa862e478fdb66!3m1!1s2@1:CIHM0ogKEICAgIDe-OaMdA%7CCgsIhdfimQYQiJrhbA%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURlLU9hTWRBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURlLU9hTWRBEi0KF0NJSE0wb2dLRUlDQWdJRGUtT2FNOUFFEhJDZ3NJaGRmaW1RWVFpSnJoYkEaLAoWQ0lITTBvZ0tFSUNBZ0lEZS1PYU1EQRISQ2dzSWhkZmltUVlRaUpyaGJBIhIJAAAAAAAAAAARZtuPRy6GqkYqEkNnc0loZGZpbVFZUWlKcmhiQQ&wv=1&d=286732320,0ahUKEwjp3aOZwJGNAxV4xxYFHd3VJqAQoykICCgD,1,0,0ahUKEwjp3aOZwJGNAxV4xxYFHd3VJqAQ0pMFCAIoAA"
